,daft_id,date_entered,views,type,rent,num_bedroom,num_bathroom,available_from,furnished,lease,ber_rating,address,distance_from_city_centre,latitude,longitude,region,url,input_date,property_id
808,25309548,2023-07-06,2380,Apartment,1775.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Frankfort Avenue, Rathgar, Dublin 6",3.242297308611955,53.3163049,-6.2678689,Dublin 6,https://www.daft.ie/for-rent/apartment-frankfort-avenue-rathgar-dublin-6/5309548,2023-07-06,9989d42eca7ba0bbfe28b31a009214aab7d1ff46f27ba788d8b01f1374fdb8ab
809,25313597,2023-07-06,1268,Apartment,2850.0,1,1, Immediately, Yes, Minimum 1 Year,B3,"The Warehouse, Clanbrassil Terrace, Dublin 8, South Circular Road, Dublin 8",1.1990516145873835,53.335596,-6.274587,Dublin 8,https://www.daft.ie/for-rent/apartment-the-warehouse-clanbrassil-terrace-dublin-8-south-circular-road-dublin-8/5313597,2023-07-06,2a449f765a13a93cb3a23a7731fc27110777cd6d083e6915dcecc716691cb5c0
810,25330560,2023-07-06,542,Apartment,2800.0,2,1, Immediately, Yes, Minimum 1 Year,C2,"Spencer's Docks , Park Lane, IFSC, Dublin 1",1.964264859467191,53.349100535442,-6.2384030967951,Dublin 1,https://www.daft.ie/for-rent/apartment-spencers-docks-park-lane-ifsc-dublin-1/5330560,2023-07-06,b40b4515974fde7d53895be2b0d89e232d8bf9408f69f81a2c252cf809d0a6fb
811,25314735,2023-07-06,2985,Studio,950.0,1,1, Immediately, Yes, Minimum 3 Months,BER Exempt,"Mountpleasant Avenue , Rathmines, Dublin 6",1.582115666638636,53.331355236751,-6.2705246864886,Dublin 6,https://www.daft.ie/for-rent/studio-apartment-mountpleasant-avenue-rathmines-dublin-6/5314735,2023-07-06,9369df944cd0a4d7d0edaed8422b7f19d376e18789e53dc55df550823b6f6c5c
812,25316435,2023-07-06,5880,Apartment,2295.0,2,2," Jul 16th, 2023", Yes, Minimum 1 Year,D1,"Anglesea Road, Ballsbridge, Dublin 4",3.5244010225920963,53.322682611609,-6.2304577231407,Dublin 4,https://www.daft.ie/for-rent/apartment-anglesea-road-ballsbridge-dublin-4/5316435,2023-07-06,a1de25047f08e2b76c5ed02716635152135bfbe1eae6dc2b862c61194a84d1ea
813,25331304,2023-07-07,607,Apartment,1495.0,1,1," Jul 26th, 2023", Yes, Minimum 6 Months,BER Exempt,"Ballyedmonduff Road, Stepaside Dublin 18, Glencullen, Co. Dublin",12.581159044348585,53.235633,-6.222383,,https://www.daft.ie/for-rent/apartment-ballyedmonduff-road-stepaside-dublin-18-glencullen-co-dublin/5331304,2023-07-07,a6d8d422d672dd650ab58b419aa0e889b92ee00e69b48225940d28a3e9844f8b
814,25332222,2023-07-07,0,Apartment,2326.0,2,2," Jul 10th, 2023", Yes, Minimum 3 Months,A3,"Edges 1, Sandyford, Dublin 18",8.227167951282583,53.27802773,-6.216583663,Dublin 18,https://www.daft.ie/for-rent/apartment-edges-1-sandyford-dublin-18/5332222,2023-07-07,0da94c5a68cc1d9eef9b8cb6661a0883ac9ddf369d0a1e2f516c6ae981232278
815,25332044,2023-07-07,0,Apartment,2600.0,3,3," Jul 17th, 2023", Yes, Minimum 1 Year,BER Exempt,"423 Galloping Green, Stillorgan road, Blackrock, Co. Dublin",9.080877691763764,53.2799235,-6.1860366,,https://www.daft.ie/for-rent/apartment-423-galloping-green-stillorgan-road-blackrock-co-dublin/5332044,2023-07-07,a84df56a4a0dba56aeed257709d82dc2176f5c56962071db519b6ce4f8c6f641
816,25328979,2023-07-07,0,Apartment,1800.0,2,2," Jul 9th, 2023", Yes, Minimum 3 Months,BER Exempt,"The Dargle,Prospect Hill,Finglas Road,Dublin 11, Dublin 11",4.1256737630559845,53.379986,-6.289714,Dublin 11,https://www.daft.ie/for-rent/apartment-the-dargle-prospect-hill-finglas-road-dublin-11-dublin-11/5328979,2023-07-07,57bcbd437240754aa5eb464fb8f66cd25d4c41fbc6b0e86b216270a1a0b69f27
817,216909918,2023-07-07,0,Apartment,1881.0,2,2, Immediately, Yes, Minimum 1 Year,BER Exempt,"Apartment 1, Crosbie's Yard",2.056117980587173,53.354931,-6.240769,,https://www.daft.ie/for-rent/apartment-apartment-1-crosbies-yard/5332228,2023-07-07,0f1d84e2fc6d55224015c1a7a618ade516afcefaa8e120418cf02b7f4d8ae3da
